event_id,customer_id,event_date,event_type
982,41,2024-05-19,video_watch
983,41,2023-08-07,download
984,41,2023-06-14,video_watch
985,41,2024-01-16,video_watch
986,41,2024-01-04,login
987,41,2024-03-23,search
988,41,2023-02-03,search
989,41,2023-01-22,login
990,41,2024-10-24,search
991,41,2024-08-12,login
992,41,2024-11-07,download
993,41,2023-09-28,video_watch
994,41,2023-10-14,search
995,42,2023-02-19,login
996,42,2023-07-09,video_watch
997,42,2025-01-29,video_watch
998,42,2023-05-08,login
999,42,2024-07-31,login
1000,42,2025-01-31,login
1001,42,2025-07-21,login
1002,42,2023-02-14,video_watch
1003,42,2023-05-09,login
1004,42,2025-03-03,profile_update
1005,42,2024-02-01,login
1006,42,2025-02-21,download
1007,42,2023-04-17,video_watch
1008,42,2023-01-30,login
1009,42,2025-02-07,video_watch
1010,42,2025-07-11,login
1011,42,2024-11-14,video_watch
1012,42,2024-03-07,download
1013,42,2025-09-06,login
1014,42,2025-02-07,video_watch
1015,42,2024-02-05,login
1016,42,2023-04-12,login
1017,42,2025-06-21,search
1018,42,2023-03-28,video_watch
1019,42,2023-11-15,video_watch
1020,42,2025-06-05,search
1021,42,2024-10-13,login
1022,42,2025-08-07,login
1023,42,2023-08-28,video_watch
1024,42,2025-08-11,login
1025,43,2023-06-12,download
1026,43,2023-01-31,video_watch
1027,43,2023-04-01,video_watch
1028,43,2025-08-27,video_watch
1029,43,2024-05-23,login
1030,43,2025-01-09,video_watch
1031,43,2023-08-25,subscription_page
1032,43,2025-10-09,search
1033,43,2024-04-13,login
1034,43,2025-01-05,download
1035,43,2023-02-10,video_watch
1036,43,2025-08-10,video_watch
1037,43,2025-03-19,search
1038,43,2024-01-17,search
1039,43,2025-02-25,login
1040,43,2023-12-07,search
1041,43,2024-06-21,login
1042,43,2025-08-17,profile_update
1043,43,2025-05-08,profile_update
1044,43,2025-11-12,subscription_page
1045,44,2025-04-06,download
1046,44,2024-05-19,login
1047,44,2023-08-06,login
1048,44,2025-07-25,video_watch
1049,44,2025-04-15,video_watch
1050,44,2024-05-03,download
1051,44,2025-03-10,video_watch
1052,44,2023-09-16,login
1053,44,2024-01-07,video_watch
1054,44,2023-03-29,subscription_page
1055,44,2023-01-04,video_watch
1056,44,2023-08-14,video_watch
1057,44,2023-02-27,login
1058,44,2024-07-09,video_watch
1059,44,2025-07-07,video_watch
1060,44,2024-06-09,search
1061,44,2023-01-24,video_watch
1062,45,2023-07-22,video_watch
1063,45,2025-10-18,login
1064,45,2023-07-29,search
1065,45,2025-10-22,profile_update
1066,45,2024-02-14,search
1067,45,2025-08-20,profile_update
1068,45,2024-07-07,login
1069,45,2024-01-21,profile_update
1070,45,2024-06-11,subscription_page
1071,45,2025-09-16,video_watch
1072,45,2024-01-25,login
1073,45,2025-04-20,login
1074,45,2023-08-23,login
1075,45,2025-03-19,login
1076,45,2023-04-13,profile_update
1077,45,2025-03-18,login
1078,45,2023-03-08,login
1079,45,2023-07-25,profile_update
1080,45,2024-03-01,profile_update
1081,45,2024-11-06,search
1082,45,2024-01-04,video_watch
1083,45,2023-03-23,video_watch
1084,45,2023-01-03,login
1085,45,2025-02-02,login
1086,45,2024-03-10,login
1087,45,2025-03-03,video_watch
1088,45,2024-01-01,login
1089,46,2024-10-04,video_watch
1090,46,2023-09-01,video_watch
1091,46,2023-10-30,login
1092,46,2023-10-02,subscription_page
1093,46,2023-04-27,search
1094,46,2025-04-11,login
1095,46,2025-08-17,download
1096,46,2025-06-23,login
1097,46,2024-02-16,login
1098,46,2025-02-17,search
1099,46,2025-04-11,video_watch
1100,46,2024-10-05,login
1101,46,2023-05-04,login
1102,46,2025-10-02,search
1103,46,2024-03-08,video_watch
1104,46,2023-03-27,login
1105,46,2025-05-24,video_watch
1106,46,2025-06-16,video_watch
1107,46,2023-06-01,login
1108,46,2023-06-21,login
1109,46,2025-01-31,search
1110,47,2024-11-23,login
1111,47,2023-04-10,download
1112,47,2025-09-28,login
1113,47,2024-03-03,login
1114,47,2023-09-13,video_watch
1115,47,2024-02-08,download
1116,47,2024-08-02,login
1117,47,2024-02-11,login
1118,47,2023-08-30,video_watch
1119,47,2025-10-13,login
1120,47,2023-05-10,download
1121,47,2025-09-20,profile_update
1122,47,2023-03-23,video_watch
1123,47,2024-10-30,video_watch
1124,47,2025-03-19,login
1125,47,2024-03-20,video_watch
1126,47,2024-07-14,video_watch
1127,47,2023-02-26,video_watch
1128,47,2025-08-02,search
1129,47,2025-07-03,profile_update
1130,47,2025-02-13,profile_update
1131,47,2024-06-29,search
1132,47,2025-03-21,login
1133,47,2023-09-09,profile_update
1134,47,2024-08-04,login
1135,47,2023-12-14,login
1136,47,2024-05-11,login
1137,47,2024-05-25,login
1138,47,2024-06-26,video_watch
1139,47,2025-05-02,video_watch
1140,48,2023-05-06,login
1141,48,2024-04-15,login
1142,48,2024-10-31,login
1143,48,2024-03-13,video_watch
1144,48,2023-12-08,login
1145,48,2024-06-07,login
1146,48,2024-02-03,download
1147,48,2023-03-02,login
1148,48,2023-11-09,search
1149,48,2024-12-12,video_watch
1150,48,2023-12-05,video_watch
1151,48,2023-11-28,login
1152,48,2023-06-01,login
1153,48,2023-05-06,video_watch
1154,48,2023-09-10,login
1155,48,2023-10-20,login
1156,48,2025-01-03,login
1157,48,2023-01-16,search
1158,48,2023-10-23,search
1159,48,2024-06-17,video_watch
1160,48,2025-07-11,login
1161,49,2023-10-10,video_watch
1162,49,2023-03-27,login
1163,49,2024-07-16,search
1164,49,2024-08-14,video_watch
1165,49,2023-05-16,video_watch
1166,49,2025-08-26,profile_update
1167,49,2025-01-08,login
1168,49,2025-02-03,profile_update
1169,49,2024-07-01,login
1170,49,2023-01-12,search
1171,49,2024-03-02,login
1172,49,2023-03-30,search
1173,49,2025-05-04,subscription_page
1174,49,2024-08-22,video_watch
1175,49,2025-10-07,login
1176,49,2023-06-27,search
1177,49,2024-02-22,search
1178,49,2023-08-30,subscription_page
1179,50,2025-11-07,subscription_page
1180,50,2025-04-01,login
1181,50,2024-05-14,video_watch
1182,50,2023-02-18,profile_update
1183,50,2023-06-16,profile_update
1184,50,2023-02-26,login
1185,50,2023-08-26,subscription_page
1186,50,2024-08-12,download
1187,50,2025-02-15,login
1188,50,2024-01-11,video_watch
1189,50,2023-03-21,search
1190,50,2024-01-12,search
1191,50,2024-03-28,download
1192,50,2023-03-27,login
1193,50,2024-10-05,video_watch
1194,50,2023-12-27,video_watch
1195,50,2023-06-24,download
1196,50,2023-03-02,login
1197,50,2025-02-13,login
1198,50,2023-04-26,login
1199,50,2025-10-25,video_watch
1200,50,2025-03-10,search
1201,50,2024-02-28,search
1202,50,2023-06-24,search
1203,51,2024-03-18,search
1204,51,2025-10-16,search
1205,51,2025-06-05,search
1206,51,2025-04-21,video_watch
1207,51,2024-12-29,login
1208,51,2024-10-01,login
1209,51,2023-07-05,video_watch
1210,51,2024-06-29,download
1211,51,2023-11-03,video_watch
1212,51,2025-06-11,video_watch
1213,51,2023-06-06,login
1214,51,2024-02-13,subscription_page
1215,51,2025-05-20,download
1216,51,2023-03-10,video_watch
1217,51,2025-04-28,login
1218,51,2024-06-29,login
1219,52,2025-01-22,search
1220,52,2023-11-26,login
1221,52,2025-02-19,download
1222,52,2024-02-06,search
1223,52,2023-02-23,subscription_page
1224,52,2023-10-11,search
1225,52,2023-02-11,video_watch
1226,52,2025-07-05,login
1227,52,2023-02-16,download
1228,52,2023-05-06,login
1229,52,2024-09-12,login
1230,52,2025-02-09,download
1231,52,2024-11-28,search
1232,52,2023-03-06,video_watch
1233,52,2023-05-22,login
1234,52,2025-03-27,video_watch
1235,52,2023-09-19,search
1236,52,2024-01-12,login
1237,52,2025-11-02,search
1238,52,2023-01-10,search
1239,52,2023-05-31,video_watch
1240,52,2025-02-14,video_watch
1241,52,2025-10-25,subscription_page
1242,52,2024-02-07,video_watch
1243,52,2024-05-13,login
1244,52,2023-11-13,subscription_page
1245,52,2023-03-23,video_watch
1246,53,2025-09-13,download
1247,53,2024-10-02,download
1248,53,2025-02-14,download
1249,53,2024-05-20,profile_update
1250,53,2023-01-12,profile_update
1251,53,2023-07-09,download
1252,53,2025-08-11,login
1253,53,2023-10-20,download
1254,53,2023-11-19,login
1255,53,2023-03-29,subscription_page
1256,53,2024-11-17,login
1257,53,2025-07-10,video_watch
1258,53,2023-09-20,subscription_page
1259,53,2024-10-31,login
1260,53,2023-01-20,video_watch
1261,53,2023-05-20,login
1262,53,2023-10-11,login
1263,53,2023-01-03,search
1264,53,2023-06-13,video_watch
1265,53,2025-10-29,search
1266,53,2023-01-12,video_watch
1267,54,2025-05-21,download
1268,54,2023-06-02,login
1269,54,2024-06-11,search
1270,54,2024-09-06,login
1271,54,2025-07-22,profile_update
1272,54,2023-10-27,login
1273,54,2023-05-24,login
1274,54,2023-08-17,search
1275,54,2023-05-17,video_watch
1276,54,2024-03-24,download
1277,54,2025-03-13,login
1278,54,2024-04-10,login
1279,54,2023-02-22,search
1280,54,2023-12-17,video_watch
1281,54,2023-12-06,subscription_page
1282,54,2023-10-23,video_watch
1283,54,2024-10-08,login
1284,54,2023-05-15,login
1285,54,2025-05-17,video_watch
1286,54,2024-12-10,login
1287,54,2023-01-03,profile_update
1288,54,2024-05-24,video_watch
1289,54,2025-02-15,video_watch
1290,54,2023-04-12,video_watch
1291,54,2025-03-09,download
1292,54,2024-01-22,login
1293,54,2025-04-18,profile_update
1294,54,2025-04-20,profile_update
1295,54,2023-05-28,video_watch
1296,54,2025-06-02,profile_update
1297,54,2024-10-18,login
1298,54,2023-08-11,video_watch
1299,55,2024-08-21,video_watch
1300,55,2025-07-17,login
1301,55,2024-01-25,login
1302,55,2023-12-14,video_watch
1303,55,2025-08-15,login
1304,55,2023-11-26,login
1305,55,2025-08-31,login
1306,55,2023-07-09,download
1307,55,2023-07-31,login
1308,55,2025-08-12,login
1309,55,2023-11-28,video_watch
1310,55,2025-04-23,login
1311,55,2024-02-26,login
1312,55,2025-01-05,video_watch
1313,55,2023-09-06,video_watch
1314,55,2024-04-27,login
1315,55,2023-09-05,subscription_page
1316,55,2024-11-30,login
1317,55,2024-07-16,search
1318,55,2025-01-19,video_watch
1319,55,2024-08-08,search
1320,55,2023-06-02,profile_update
1321,55,2023-09-02,download
1322,55,2024-07-07,search
1323,55,2023-02-21,login
1324,55,2023-08-15,video_watch
1325,56,2025-07-25,login
1326,56,2025-08-08,download
1327,56,2024-09-02,search
1328,56,2023-12-04,login
1329,56,2025-03-25,login
1330,56,2023-01-06,download
1331,56,2025-03-07,video_watch
1332,56,2023-08-07,search
1333,56,2024-07-14,video_watch
1334,56,2024-05-19,login
1335,56,2025-03-23,login
1336,56,2025-03-29,download
1337,56,2024-04-23,search
1338,56,2024-12-22,login
1339,56,2024-08-03,search
1340,56,2025-05-27,profile_update
1341,56,2025-11-13,subscription_page
1342,56,2024-10-13,login
1343,56,2023-06-15,video_watch
1344,56,2023-09-29,search
1345,56,2025-09-16,download
1346,56,2024-10-10,download
1347,57,2023-03-08,login
1348,57,2025-10-03,login
1349,57,2025-01-29,search
1350,57,2023-06-25,login
1351,57,2023-05-16,download
1352,57,2025-07-19,profile_update
1353,57,2023-11-18,search
1354,57,2023-06-20,search
1355,57,2024-11-10,video_watch
1356,57,2023-03-02,download
1357,57,2024-04-17,search
1358,57,2025-03-14,search
1359,57,2024-10-16,subscription_page
1360,57,2023-09-25,login
1361,57,2025-06-16,video_watch
1362,57,2025-04-01,profile_update
1363,57,2024-06-08,download
1364,57,2024-11-17,login
1365,57,2024-05-20,search
1366,57,2023-03-15,download
1367,57,2023-08-11,search
1368,57,2024-01-21,video_watch
1369,57,2023-05-02,download
1370,57,2025-04-02,subscription_page
1371,57,2023-04-02,video_watch
1372,57,2024-08-08,search
1373,57,2024-08-24,download
1374,57,2025-06-28,search
1375,58,2024-10-17,login
1376,58,2024-09-18,search
1377,58,2023-07-20,search
1378,58,2023-05-18,profile_update
1379,58,2025-03-12,download
1380,58,2023-05-16,login
1381,58,2023-03-10,profile_update
1382,58,2025-10-11,login
1383,58,2023-04-07,profile_update
1384,58,2023-01-09,subscription_page
1385,58,2023-09-08,video_watch
1386,58,2023-05-04,download
1387,58,2025-04-08,profile_update
1388,58,2025-07-06,video_watch
1389,58,2023-01-30,search
1390,58,2025-11-04,search
1391,58,2024-04-04,login
1392,58,2023-11-22,login
1393,58,2024-11-15,login
1394,58,2025-03-17,login
1395,58,2024-03-08,login
1396,58,2023-02-18,login
1397,58,2024-03-16,search
1398,58,2023-08-16,video_watch
1399,58,2025-05-29,search
1400,58,2024-08-30,login
1401,58,2025-01-19,subscription_page
1402,58,2023-12-10,video_watch
1403,58,2025-05-11,login
1404,58,2024-11-10,login
1405,58,2024-07-29,video_watch
1406,58,2023-03-05,login
1407,59,2023-03-07,download
1408,59,2025-03-08,search
1409,59,2025-01-24,search
1410,59,2025-08-15,login
1411,59,2023-07-11,download
1412,59,2025-08-13,login
1413,59,2023-12-10,video_watch
1414,59,2023-12-25,download
1415,59,2024-09-02,download
1416,59,2023-11-26,subscription_page
1417,59,2023-07-04,login
1418,59,2024-04-07,profile_update
1419,59,2023-01-03,download
1420,59,2023-06-24,video_watch
1421,59,2025-09-26,login
1422,59,2025-02-27,login
1423,60,2023-09-14,login
1424,60,2023-07-27,search
1425,60,2023-12-08,login
1426,60,2024-02-15,search
1427,60,2025-04-16,video_watch
1428,60,2024-01-04,login
1429,60,2023-10-07,search
1430,60,2024-05-19,video_watch
1431,60,2023-04-16,search
1432,60,2023-01-14,download
1433,60,2023-07-30,profile_update
1434,60,2024-04-10,login
1435,60,2025-01-15,video_watch
1436,60,2023-05-12,login
1437,60,2024-02-20,subscription_page
1438,60,2024-04-29,subscription_page
1439,60,2024-07-31,video_watch
1440,60,2024-04-19,download
1441,60,2023-02-15,login
1442,60,2025-09-07,download
1443,60,2023-01-23,search
1444,61,2023-09-15,video_watch
1445,61,2024-06-29,search
1446,61,2023-06-02,video_watch
1447,61,2024-12-03,search
1448,61,2024-01-04,login
1449,61,2023-06-04,profile_update
1450,61,2024-07-15,login
1451,61,2023-05-12,search
1452,61,2023-09-22,login
1453,61,2023-08-08,login
1454,61,2025-07-25,login
1455,61,2025-01-20,login
1456,61,2023-11-14,video_watch
1457,61,2024-08-10,login
1458,61,2025-07-31,search
1459,61,2024-05-21,login
1460,61,2025-09-10,video_watch
1461,62,2023-05-31,login
1462,62,2025-09-05,video_watch
1463,62,2025-05-26,login
1464,62,2023-02-16,search
1465,62,2025-06-08,search
1466,62,2024-07-23,search
1467,62,2023-02-13,subscription_page
1468,62,2023-08-14,search
1469,62,2024-09-04,video_watch
1470,62,2023-01-24,profile_update
1471,62,2025-04-12,search
1472,62,2024-06-22,profile_update
1473,62,2025-07-01,download
1474,62,2025-01-27,profile_update
1475,62,2025-02-24,login
1476,62,2025-10-10,login
1477,62,2025-06-03,download
1478,63,2024-07-08,login
1479,63,2025-05-30,download
1480,63,2024-02-14,download
1481,63,2023-01-15,download
1482,63,2023-04-09,login
1483,63,2023-08-05,profile_update
1484,63,2024-09-08,login
1485,63,2024-08-17,search
1486,63,2025-03-10,login
1487,63,2023-03-12,search
1488,63,2023-04-27,video_watch
1489,63,2025-05-09,search
1490,63,2025-10-01,login
1491,63,2023-02-26,profile_update
1492,63,2025-09-20,search
1493,63,2025-11-12,profile_update
1494,63,2023-11-06,video_watch
1495,63,2024-07-25,login
1496,63,2024-07-17,video_watch
1497,63,2024-12-26,search
1498,63,2023-05-06,login
1499,63,2025-08-28,search
1500,64,2024-06-13,login
1501,64,2025-07-22,search
1502,64,2024-07-10,download
1503,64,2023-08-29,login
1504,64,2023-02-17,search
1505,64,2024-04-07,video_watch
1506,64,2023-11-13,download
1507,64,2024-01-07,search
1508,64,2025-10-30,profile_update
1509,64,2025-04-12,video_watch
1510,64,2024-04-20,video_watch
1511,64,2024-11-22,video_watch
1512,64,2025-01-22,video_watch
1513,64,2025-07-16,video_watch
1514,64,2023-08-05,login
1515,64,2023-11-06,login
1516,64,2023-08-21,login
1517,64,2024-05-27,video_watch
1518,64,2023-08-03,download
1519,64,2025-10-26,download
1520,64,2023-07-08,search
1521,64,2023-01-28,login
1522,64,2023-05-15,login
1523,64,2024-05-09,video_watch
1524,64,2025-05-09,subscription_page
1525,64,2024-08-21,download
1526,64,2023-08-11,search
1527,64,2025-04-07,video_watch
1528,64,2023-09-10,video_watch
1529,64,2025-07-16,download
1530,64,2024-04-30,video_watch
1531,65,2025-05-26,search
1532,65,2023-05-23,video_watch
1533,65,2025-08-15,subscription_page
1534,65,2025-05-14,profile_update
1535,65,2024-06-05,profile_update
1536,65,2023-12-07,video_watch
1537,65,2025-06-18,search
1538,65,2025-01-31,search
1539,65,2023-08-13,login
1540,65,2024-03-04,search
1541,65,2024-05-28,video_watch
1542,65,2023-10-31,search
1543,65,2024-12-05,download
1544,65,2023-04-16,download
1545,65,2023-05-12,profile_update
1546,65,2024-04-02,profile_update
1547,65,2025-11-10,profile_update
1548,65,2024-08-07,profile_update
1549,65,2023-06-20,login
1550,65,2024-06-19,login
1551,65,2023-04-09,search
1552,66,2023-04-17,download
1553,66,2023-02-15,login
1554,66,2024-09-07,search
1555,66,2024-11-04,login
1556,66,2023-08-25,search
1557,66,2024-09-20,login
1558,66,2023-06-19,download
1559,66,2024-01-27,download
1560,66,2024-05-15,login
1561,66,2023-06-23,search
1562,66,2023-06-21,login
1563,66,2025-03-19,video_watch
1564,66,2023-12-04,video_watch
1565,66,2025-07-25,video_watch
1566,66,2024-01-13,video_watch
1567,66,2024-02-22,login
1568,66,2023-10-07,login
1569,66,2024-03-22,video_watch
1570,67,2023-07-12,subscription_page
1571,67,2024-02-28,login
1572,67,2023-04-01,search
1573,67,2025-01-10,search
1574,67,2023-08-30,login
1575,67,2025-02-11,login
1576,67,2024-04-20,search
1577,67,2025-03-20,search
1578,67,2025-05-26,login
1579,67,2025-05-31,login
1580,67,2023-02-27,login
1581,67,2025-08-02,video_watch
1582,67,2023-02-14,video_watch
1583,67,2025-03-25,login
1584,67,2023-08-28,login
1585,67,2023-10-03,search
1586,67,2023-12-31,search
1587,67,2024-07-21,login
1588,67,2023-04-06,video_watch
1589,67,2024-08-21,profile_update
1590,67,2023-02-13,login
1591,67,2025-10-08,profile_update
1592,67,2023-01-09,login
1593,67,2024-01-16,search
1594,68,2024-01-23,login
1595,68,2025-04-24,login
1596,68,2025-07-23,login
1597,68,2023-01-28,login
1598,68,2023-03-18,login
1599,68,2023-08-22,video_watch
1600,68,2023-11-25,login
1601,68,2023-12-14,login
1602,68,2025-01-26,profile_update
1603,68,2024-01-26,search
1604,68,2024-08-12,download
1605,68,2023-01-04,login
1606,68,2023-01-09,login
1607,68,2025-05-05,subscription_page
1608,68,2025-07-20,login
1609,68,2023-11-24,profile_update
1610,68,2025-03-28,profile_update
1611,68,2025-06-01,search
1612,68,2023-10-06,profile_update
1613,68,2023-09-29,login
1614,68,2024-10-19,video_watch
1615,68,2024-07-21,video_watch
1616,68,2023-06-08,profile_update
1617,68,2024-06-27,login
1618,68,2023-10-18,login
1619,68,2025-05-09,download
1620,68,2023-06-06,video_watch
1621,68,2023-05-01,login
1622,68,2023-12-23,download
1623,68,2025-03-07,profile_update
1624,68,2025-08-11,search
1625,68,2024-04-20,download
1626,69,2023-01-24,subscription_page
1627,69,2023-06-23,login
1628,69,2025-02-12,login
1629,69,2023-04-28,login
1630,69,2025-08-05,video_watch
1631,69,2024-06-06,search
1632,69,2024-10-16,login
1633,69,2023-04-09,download
1634,69,2023-08-27,video_watch
